id,isBadLoan,Usage
1025100,1,Public
641493,0,Public
836548,0,Public
578320,0,Public
583684,0,Private
492872,0,Private
404785,0,Public
677569,0,Private
492468,0,Private
224894,0,Public
1047067,0,Public
591885,0,Private
509947,0,Public
459777,0,Public
862256,0,Public
417850,0,Public
537354,0,Public
366563,0,Public
657378,0,Public
760967,0,Public
796776,0,Private
565941,1,Private
500923,0,Public
588972,0,Public
581291,0,Public
1037033,1,Private
821466,1,Public
636112,0,Public
714724,0,Private
716607,0,Public
995519,0,Public
619053,0,Private
840261,0,Public
498452,0,Public
436240,0,Public
529267,0,Private
1033918,0,Private
506922,0,Private
533761,0,Private
777761,0,Public
404321,1,Public
977914,0,Public
483962,1,Private
996065,0,Public
792985,0,Public
628563,0,Public
582595,1,Public
725587,0,Private
692765,0,Private
600711,0,Public
216508,0,Private
431672,0,Private
570914,0,Public
716741,0,Public
528809,0,Public
666725,0,Public
461529,0,Private
694231,0,Private
1033318,0,Private
560857,0,Public
665607,0,Public
481312,0,Private
698305,0,Private
879452,0,Public
507012,0,Public
687877,0,Public
675529,0,Public
483697,0,Private
463005,0,Public
492524,0,Public
450001,0,Public
747883,0,Private
618208,1,Private
518303,0,Public
676430,0,Public
770095,0,Public
759583,0,Private
546714,0,Public
461718,0,Private
720766,0,Public
520631,0,Private
533057,1,Private
1064873,0,Private
382001,0,Public
510627,0,Private
873144,0,Private
999746,0,Public
632382,1,Private
500898,0,Private
642464,0,Private
519893,0,Public
869713,0,Public
773935,1,Private
998706,0,Private
619895,0,Public
840015,1,Public
738492,0,Public
606665,0,Private
713654,0,Private
867278,0,Public
891393,0,Private
870661,0,Public
434143,0,Private
607880,0,Public
289651,0,Private
710883,0,Private
465596,0,Private
864414,0,Public
991723,0,Private
884814,0,Private
1033097,0,Private
700340,1,Private
871365,0,Public
767098,0,Public
825529,0,Private
528528,0,Public
768861,0,Public
394295,0,Public
558185,0,Private
623809,0,Public
881063,0,Private
759675,1,Private
780910,1,Private
788149,0,Public
816557,0,Private
358566,0,Private
1004741,0,Public
572484,0,Public
831048,0,Private
599975,0,Public
616688,0,Private
646339,0,Public
849217,0,Private
978172,0,Private
781309,0,Private
637550,0,Private
774690,1,Public
462277,1,Public
581663,0,Public
636930,0,Public
715848,0,Private
878306,0,Private
704390,1,Public
534354,1,Private
863424,0,Private
626835,0,Public
1004345,1,Public
557673,0,Private
605556,0,Private
557551,0,Public
522820,0,Public
974557,0,Private
1008550,0,Public
878872,1,Private
872960,0,Private
825952,0,Public
628995,0,Public
662383,0,Public
609299,0,Public
1035647,0,Private
724873,0,Public
474259,0,Private
539041,0,Private
1032547,0,Private
435612,0,Private
704562,0,Public
752610,0,Public
990486,0,Public
533539,0,Private
662951,0,Public
1016236,1,Private
640006,0,Private
1026409,0,Private
353150,0,Public
610920,0,Private
583194,0,Public
816175,1,Public
645962,0,Public
1059701,0,Private
500349,0,Public
531529,0,Public
661768,0,Public
801737,0,Private
488644,0,Public
1040921,0,Public
768471,0,Public
1075358,0,Public
1069357,0,Private
862181,0,Private
860152,0,Public
766990,1,Public
1016593,0,Public
522292,0,Private
478537,0,Public
470022,0,Private
620600,0,Public
786325,0,Private
346919,0,Private
1058381,0,Public
632873,0,Public
642441,0,Public
856163,0,Public
887833,0,Public
987389,0,Public
1003708,1,Public
474628,0,Private
651379,0,Private
923035,0,Private
734508,0,Private
592019,0,Private
573459,0,Private
546280,0,Public
449803,0,Public
724735,0,Private
404448,0,Private
559692,0,Public
874557,0,Private
636839,0,Private
1026623,0,Public
608596,0,Public
814875,0,Private
601985,1,Private
593211,0,Public
770143,0,Private
764108,0,Public
753261,0,Public
892399,0,Private
1035174,0,Private
511417,0,Public
519082,0,Private
788464,0,Public
508921,0,Private
571131,0,Public
399817,0,Public
1041284,0,Private
521293,1,Private
880102,0,Private
527259,0,Public
457364,0,Public
878728,0,Private
658982,0,Private
449344,0,Private
792397,0,Private
395968,0,Private
1011148,0,Private
360253,0,Private
491598,1,Public
839948,0,Public
559781,0,Public
1010149,0,Public
729829,0,Private
1010206,0,Private
761831,0,Public
481782,0,Private
717400,1,Public
578744,0,Public
634092,0,Private
781189,0,Public
584738,0,Private
505888,1,Private
768963,1,Public
578204,0,Private
454669,0,Public
585215,0,Public
788969,0,Private
1017086,0,Private
803217,0,Private
537078,0,Private
556731,0,Private
797350,0,Private
947469,0,Public
434340,0,Public
481494,0,Private
723149,0,Private
494123,1,Public
714436,0,Public
499466,0,Private
536634,0,Public
970684,0,Public
971536,0,Private
702097,0,Private
468400,0,Public
563412,0,Public
382672,1,Public
793919,0,Public
729148,0,Private
751706,0,Public
999468,0,Public
823220,0,Private
741734,0,Private
539392,0,Public
549244,0,Private
715674,1,Public
554057,0,Public
502320,0,Private
716825,0,Private
830743,0,Public
1061776,0,Public
433904,1,Private
1008194,0,Private
626917,0,Public
750410,0,Private
606520,0,Private
603329,0,Public
616829,1,Private
869561,1,Private
735252,0,Private
610713,0,Public
772608,0,Private
542299,0,Public
439548,0,Private
315794,0,Public
643926,0,Private
986458,0,Private
979822,0,Public
605415,0,Private
456085,1,Private
566115,0,Private
1043300,0,Public
479148,0,Public
551983,1,Public
833919,0,Public
648749,0,Public
568659,1,Public
513646,0,Public
532452,0,Public
724236,0,Private
810775,0,Private
578726,0,Private
516255,1,Public
695733,0,Public
1045198,0,Public
974392,0,Public
747276,1,Public
758928,0,Private
476379,0,Private
1033270,0,Private
705781,0,Private
505793,1,Private
606018,0,Public
641704,0,Private
782989,0,Public
373834,0,Public
507228,1,Public
1001151,1,Public
449719,0,Public
619904,0,Public
622584,0,Public
675733,0,Private
562812,0,Public
598076,0,Private
773475,0,Public
606998,0,Public
481274,0,Private
867974,0,Private
503757,0,Private
627952,0,Public
501284,1,Public
882183,0,Public
321255,0,Private
362851,0,Public
1038914,0,Private
528242,0,Private
692174,0,Private
839903,0,Public
657990,0,Public
683534,0,Public
587091,0,Public
493562,0,Public
379740,0,Public
376019,1,Public
431261,0,Private
626704,0,Private
613210,0,Private
716531,0,Public
616408,0,Public
440598,0,Private
838418,0,Public
850452,0,Private
1058123,0,Public
765683,0,Public
407905,0,Public
1069361,0,Private
616568,1,Private
502949,0,Private
1017659,0,Private
590035,0,Public
893563,0,Public
531045,0,Public
892024,0,Public
470433,0,Private
881548,0,Private
859440,1,Private
748051,0,Private
867052,0,Public
531959,1,Public
1015102,1,Private
443151,0,Public
1055646,0,Public
714433,0,Private
598102,0,Private
993367,0,Public
426626,0,Public
528797,0,Private
996273,0,Public
369291,0,Private
862264,0,Private
890368,0,Private
696903,0,Private
605063,0,Private
721756,0,Public
621149,1,Public
383945,0,Private
494423,0,Private
502488,0,Public
889707,1,Public
501825,0,Private
866400,0,Private
540280,0,Public
677901,0,Public
226780,1,Public
478589,0,Public
621987,0,Private
283014,0,Public
782749,0,Public
594789,0,Private
821986,0,Private
523142,0,Private
997813,0,Private
983821,0,Public
424945,0,Private
996415,0,Private
883912,0,Public
752345,0,Private
530962,0,Private
372947,0,Private
540617,0,Public
717509,0,Private
858269,0,Public
732269,1,Private
677087,1,Private
1018736,0,Public
776493,0,Public
750061,0,Public
841329,0,Public
429515,0,Public
597931,0,Public
634940,0,Public
990524,0,Private
349679,0,Public
887182,0,Public
757381,0,Private
594712,0,Public
564851,0,Private
837813,1,Public
455027,0,Private
493735,0,Public
855768,0,Private
671516,1,Private
755215,1,Public
1038453,0,Private
836483,1,Public
487873,0,Public
630481,0,Private
455941,0,Private
746773,0,Public
774349,0,Private
1033838,0,Public
268675,0,Private
477015,0,Public
842104,0,Public
571999,0,Private
502319,0,Private
474538,0,Public
1018748,0,Public
487483,0,Private
780809,0,Private
804981,0,Public
604354,0,Private
647971,0,Private
849333,0,Private
161187,0,Public
546186,0,Private
785081,0,Private
747152,0,Public
969421,0,Public
1032923,0,Private
1036486,0,Public
486971,0,Private
575506,1,Private
672769,0,Private
432057,0,Public
851197,0,Public
512335,0,Public
476104,0,Public
496029,0,Private
881232,0,Public
629039,0,Public
607690,0,Public
364713,1,Public
564455,0,Public
542761,0,Public
745664,0,Private
510024,0,Private
812939,0,Public
493850,0,Public
1037135,0,Private
507836,0,Private
569779,0,Private
515616,0,Public
891636,0,Private
670159,0,Private
348786,1,Public
587028,0,Public
557436,0,Public
66964,0,Public
619580,0,Private
1068018,1,Public
582208,0,Private
785876,0,Public
352172,0,Public
731021,0,Public
789015,1,Private
713828,0,Private
499373,0,Public
691424,0,Private
615995,0,Public
674071,1,Private
519824,0,Public
480512,0,Public
646327,0,Public
557296,0,Private
454838,0,Private
774063,0,Private
887816,0,Private
359409,0,Public
474368,0,Public
664694,0,Private
402415,0,Private
841001,0,Public
729368,0,Private
1068273,0,Private
1002202,0,Private
1044495,0,Public
362280,0,Public
573608,0,Public
842264,0,Private
439561,0,Public
1068075,0,Public
827528,0,Private
661658,0,Public
751223,0,Private
883712,0,Public
815531,0,Private
740068,0,Public
784317,0,Private
603967,0,Public
792691,1,Public
994078,1,Private
823365,0,Public
833724,0,Private
445199,0,Public
883331,0,Public
755554,0,Private
756041,0,Private
501703,0,Private
491283,0,Private
608242,0,Public
736683,0,Public
1048535,1,Public
586236,0,Private
882779,1,Public
735360,0,Private
325172,0,Public
470703,0,Private
784612,0,Private
445388,1,Public
464192,0,Private
467735,0,Private
736677,1,Private
599424,0,Private
1060853,1,Private
450893,0,Private
572877,0,Public
1013992,0,Public
642846,0,Private
585626,0,Public
417386,0,Public
391981,0,Private
675788,0,Public
642751,0,Private
764588,0,Private
602067,0,Private
853673,0,Private
835682,1,Public
601353,0,Private
712841,0,Private
505493,0,Public
725778,0,Private
389650,0,Public
801074,0,Private
572730,0,Public
1036928,0,Private
539577,0,Private
708223,1,Private
664424,0,Public
1036064,0,Private
826906,0,Public
647277,0,Public
886136,0,Private
417609,0,Public
734152,0,Public
746282,1,Public
833890,0,Public
986302,0,Public
1015995,1,Public
742808,0,Public
1050056,0,Public
531766,0,Private
1031998,0,Private
856867,0,Public
969566,0,Private
449589,0,Private
467564,0,Private
493351,0,Public
638674,0,Private
547248,0,Public
994123,0,Public
980033,1,Private
1056062,0,Public
515710,0,Public
726815,0,Private
589245,0,Private
711424,0,Public
591496,0,Private
653379,0,Private
889324,0,Private
384343,1,Private
599109,0,Private
821943,1,Private
748503,0,Private
735569,0,Private
769917,0,Private
1058173,0,Public
605562,0,Private
485313,0,Public
723769,0,Public
589786,0,Private
449732,0,Public
696897,1,Public
492488,0,Private
747113,0,Public
784244,0,Public
994158,0,Private
818487,0,Public
1044462,0,Public
982035,0,Public
452768,0,Public
785789,0,Public
741268,1,Public
768832,0,Private
810558,0,Private
664404,0,Public
634884,0,Private
661258,1,Public
788049,0,Private
779698,0,Private
552933,0,Public
472421,0,Private
802785,0,Public
642853,0,Private
503966,1,Public
475806,0,Public
772417,1,Public
817929,0,Private
488478,0,Private
622395,0,Private
852914,0,Public
844517,0,Private
1002518,0,Private
618005,0,Public
785965,0,Private
815146,0,Private
410080,0,Private
649145,0,Public
508722,0,Private
553784,0,Public
486538,0,Private
833376,0,Public
1033633,0,Public
816845,0,Private
774013,0,Public
875028,0,Private
1041019,0,Public
371815,0,Private
1057766,0,Public
812976,0,Public
765226,0,Public
1077175,0,Private
634768,0,Private
859961,0,Public
993535,0,Public
770091,0,Public
441042,0,Public
653751,0,Public
523313,0,Private
825863,0,Private
543975,0,Private
224541,0,Private
778480,0,Private
870433,0,Private
501935,0,Public
682158,0,Public
490839,0,Public
869113,1,Private
858188,0,Private
646957,1,Private
608674,0,Private
704426,0,Private
577364,1,Private
361146,1,Private
569162,0,Public
597019,1,Public
867685,1,Private
504203,0,Private
565883,0,Private
1027779,0,Private
1053411,0,Private
678614,0,Public
649566,0,Private
437224,0,Private
801857,0,Public
690304,0,Public
1056080,0,Private
771280,0,Private
1028145,0,Private
861773,0,Private
722612,1,Public
682078,0,Public
605204,0,Public
954345,0,Private
707500,0,Public
1053837,0,Private
351355,1,Public
528958,0,Private
862933,1,Private
610562,0,Public
398306,0,Public
722895,0,Private
520604,0,Public
550691,0,Private
973792,0,Public
385661,0,Private
223345,1,Public
812114,0,Public
850440,0,Public
578922,1,Public
988402,0,Public
420411,1,Public
497316,0,Private
742244,0,Private
521586,0,Private
581347,0,Private
815843,0,Public
793547,0,Public
492553,0,Public
804108,0,Private
311749,0,Public
712405,0,Public
474247,0,Public
697262,0,Public
471262,0,Private
861157,0,Public
1022411,0,Public
701523,1,Public
1052012,0,Private
871396,0,Private
414951,0,Private
628923,0,Private
575245,0,Public
510350,0,Private
1055653,0,Private
601229,0,Public
616162,0,Public
351701,0,Private
664395,0,Private
832317,0,Public
643484,1,Private
497770,0,Private
1008504,1,Public
1058228,0,Public
530124,0,Private
572277,0,Private
744604,1,Private
796082,0,Public
592129,0,Private
1003925,1,Private
542738,0,Private
849728,0,Private
291461,1,Private
1004145,0,Public
553289,0,Public
722761,0,Private
514883,0,Public
1035743,0,Public
1037108,1,Public
671373,0,Private
628921,0,Private
439749,0,Private
589127,0,Public
532252,0,Public
1012586,0,Private
379717,1,Private
551827,0,Private
495699,0,Private
1000267,1,Private
890730,0,Private
664374,0,Public
522751,0,Private
540768,0,Public
633392,0,Private
495105,0,Private
630965,0,Private
764297,0,Private
497821,0,Private
588049,0,Public
1028829,0,Public
711095,0,Public
997632,0,Public
687745,0,Private
802236,0,Private
641687,1,Public
1034507,0,Public
868500,0,Public
804920,0,Private
508436,1,Public
836792,0,Private
813706,0,Private
683166,0,Private
728317,0,Private
781104,0,Private
683428,1,Public
691483,0,Private
366241,0,Public
566518,0,Private
437119,0,Private
651455,0,Public
741676,0,Public
762174,0,Private
443055,0,Public
434125,0,Private
884937,0,Public
249972,1,Public
756075,0,Public
632132,0,Private
778111,0,Private
571728,0,Public
749050,0,Private
568400,0,Public
350958,0,Private
437507,0,Private
979666,1,Private
487209,0,Private
986557,0,Public
418498,0,Public
794594,0,Public
525095,0,Private
820266,0,Private
536253,0,Public
883418,0,Public
678399,0,Private
444908,0,Private
314635,0,Private
807957,0,Private
875562,0,Public
767588,0,Public
880366,1,Private
647641,0,Private
744847,0,Private
458649,0,Private
1006564,1,Private
865995,0,Private
787064,0,Private
776969,0,Private
352816,0,Public
482296,0,Private
868268,0,Public
506052,0,Private
798045,0,Private
608388,0,Public
615639,0,Private
729375,0,Private
887346,0,Public
705912,0,Private
474202,0,Public
787093,1,Private
888068,1,Public
361849,1,Public
654689,0,Public
575830,0,Public
603127,1,Public
927879,0,Private
1008709,0,Private
374403,0,Public
475301,0,Public
684331,0,Public
358621,0,Public
1050591,0,Private
971827,1,Private
132172,0,Public
1015684,0,Public
609040,0,Private
1034684,0,Public
422328,0,Private
972482,0,Public
741219,1,Private
487968,0,Private
730854,0,Public
621936,1,Public
769964,0,Public
1066232,1,Private
867387,0,Private
794580,0,Private
590784,0,Public
656292,0,Public
441435,0,Public
754267,0,Private
734543,0,Private
697234,0,Private
1002880,0,Public
707517,0,Public
848279,0,Public
863011,0,Public
883717,1,Private
608748,0,Public
826987,0,Public
649179,1,Public
361653,0,Private
730086,1,Public
592064,0,Public
550330,0,Public
793656,0,Public
566142,0,Public
395712,0,Public
500594,0,Public
461356,1,Private
604855,0,Public
480554,1,Public
733858,0,Public
555078,0,Private
628787,0,Public
1031117,0,Private
724403,0,Private
448888,0,Public
346965,0,Public
414608,0,Public
641211,0,Private
366004,0,Public
514206,0,Private
1038223,0,Private
1016250,1,Private
495999,0,Public
1037627,0,Private
450837,0,Public
1004336,0,Private
1040671,1,Private
538682,1,Private
579194,0,Public
1002142,0,Private
493825,0,Private
1001552,0,Private
580277,1,Private
654043,1,Private
433310,0,Private
1043961,0,Public
543675,0,Private
507020,0,Private
821895,0,Private
643083,1,Private
800032,0,Private
379570,0,Public
441290,1,Public
885182,0,Private
608997,0,Public
419949,0,Public
695582,0,Private
640263,0,Public
719196,1,Private
673461,0,Public
1063964,0,Private
427276,0,Public
675966,0,Public
970316,0,Private
539327,0,Private
568971,0,Public
391591,1,Public
738203,0,Private
696568,0,Public
499492,0,Private
995527,1,Private
566112,0,Public
837231,0,Private
649153,0,Private
658934,0,Public
724865,0,Private
370791,0,Private
410236,1,Private
1067179,0,Private
818925,1,Private
850711,1,Public
382085,0,Public
371943,0,Public
878701,1,Public
656227,0,Private
567956,1,Private
584460,0,Private
577208,0,Private
731637,0,Public
787625,0,Public
493291,0,Public
611374,1,Public
413088,0,Private
874604,0,Public
426031,0,Public
855224,0,Public
512220,1,Public
422937,0,Public
778837,1,Public
476983,0,Private
623210,0,Public
815397,0,Private
491310,0,Private
330677,0,Private
696335,0,Private
810752,0,Private
552334,1,Private
439788,0,Private
1062873,0,Private
680899,0,Private
667864,0,Private
386544,0,Public
797932,0,Public
801376,0,Public
519635,0,Public
1038889,0,Private
461451,0,Private
363701,0,Public
607574,1,Private
559180,0,Private
446873,0,Private
518434,1,Public
321051,0,Private
608423,0,Private
785802,0,Public
483469,0,Private
1033977,0,Private
736120,1,Public
658170,0,Private
486462,0,Public
727469,0,Private
754916,0,Public
640420,0,Private
787700,0,Public
667833,0,Private
725930,1,Public
1001032,0,Private
517818,0,Private
989249,0,Private
627532,0,Private
967974,1,Public
492459,0,Public
347689,0,Private
376430,0,Public
691663,0,Private
868702,0,Private
724580,0,Public
510777,0,Public
748190,0,Public
522080,0,Private
820300,0,Public
977518,0,Public
477519,0,Private
818199,0,Private
970707,0,Public
1060015,0,Private
557199,0,Private
262215,0,Public
1043264,1,Private
522143,0,Public
508993,0,Private
460876,0,Private
1020393,0,Public
493835,0,Public
728052,1,Private
803369,0,Private
401026,0,Private
888886,0,Private
456326,0,Public
839811,0,Private
591092,1,Private
554924,0,Public
427342,0,Private
501581,0,Public
479769,0,Public
640526,0,Public
641696,0,Private
598702,1,Private
853229,0,Public
1060429,0,Private
1053142,0,Private
772361,0,Public
521763,0,Public
613479,0,Private
826135,0,Public
757451,0,Public
652371,0,Private
417536,0,Private
689567,0,Public
623638,0,Private
535934,0,Public
705790,0,Private
1006845,0,Private
1027858,0,Public
712574,0,Private
815082,0,Private
810011,0,Private
771105,0,Public
348575,0,Private
500297,0,Private
802078,0,Public
519169,0,Public
924880,0,Private
478769,0,Private
509946,0,Private
584692,0,Public
668983,0,Private
1004771,0,Private
860561,0,Private
511303,0,Private
623700,0,Public
847761,0,Private
1012055,0,Private
496292,0,Public
502199,0,Private
376175,0,Private
379962,0,Public
729142,0,Public
498568,0,Private
691973,0,Public
521234,0,Public
245124,0,Public
670192,0,Public
572615,0,Public
1031425,0,Private
427814,0,Public
551889,0,Private
1012057,0,Public
659105,0,Private
1002680,0,Public
1063069,1,Public
537448,0,Private
977338,0,Private
736375,0,Private
736716,0,Public
1033410,0,Public
575494,0,Private
541585,0,Private
345388,0,Private
489130,0,Public
800886,0,Public
1027992,0,Private
571473,0,Private
1045468,0,Public
1038518,0,Public
1067026,0,Private
364646,0,Public
742119,0,Private
781211,0,Private
813817,0,Public
468904,0,Public
997934,0,Private
801918,0,Private
657043,0,Private
443796,0,Public
495236,1,Public
476940,0,Public
640639,0,Public
764670,0,Public
1031647,1,Private
623079,0,Private
781387,0,Private
696841,1,Private
1057878,0,Public
690025,1,Public
635489,0,Private
856057,0,Public
788798,0,Public
596491,1,Private
653425,0,Private
968798,1,Private
431130,0,Private
547304,1,Private
1012923,0,Private
1017098,0,Public
740076,0,Private
823399,0,Public
611449,0,Private
723964,0,Public
794101,1,Private
525456,0,Private
852787,1,Public
1060995,1,Public
513889,0,Public
372591,1,Public
972787,1,Public
592737,0,Public
558723,0,Private
449556,0,Private
638466,0,Public
1058552,0,Public
976164,1,Public
790567,0,Public
811761,0,Private
643981,0,Public
472753,0,Private
682833,0,Private
784471,0,Private
542610,0,Public
1059312,0,Public
877645,0,Public
863251,0,Private
841575,0,Public
577117,0,Public
975001,0,Private
683175,0,Private
872233,0,Private
1036680,1,Private
501680,0,Public
1031003,0,Private
631948,0,Private
1010204,0,Private
441976,0,Private
416369,0,Public
779713,0,Private
247062,0,Public
591691,0,Public
489977,0,Public
635933,0,Private
871467,1,Private
92402,0,Public
973852,0,Public
967721,0,Public
452969,0,Private
1004138,0,Public
638887,0,Private
474569,0,Public
417046,0,Public
534444,0,Private
1011948,0,Private
758526,0,Public
699803,0,Private
658464,0,Private
665435,0,Public
487937,0,Public
488269,0,Public
602334,0,Private
497767,0,Public
420601,0,Private
504476,0,Private
706523,0,Public
878108,0,Public
379857,0,Public
573221,0,Public
1011733,0,Public
669219,0,Public
567114,1,Public
1040037,0,Public
893050,0,Private
786034,0,Private
716947,0,Private
809800,0,Public
609583,0,Public
1067109,0,Private
978623,0,Public
431443,0,Private
490446,1,Public
514648,0,Public
799345,0,Private
660607,0,Public
1002809,0,Private
784663,0,Private
444914,0,Private
370852,0,Private
1066215,1,Public
717532,1,Public
653891,1,Private
803702,0,Public
602482,0,Private
360501,0,Private
826054,0,Private
655646,0,Private
437508,0,Private
606135,0,Public
362114,1,Public
722768,0,Private
503030,1,Public
196910,1,Private
339477,1,Private
1044298,0,Public
971171,0,Public
1045843,0,Public
735981,0,Public
854468,0,Private
514494,0,Private
638117,0,Public
497599,0,Public
1047031,1,Public
448699,0,Public
479869,0,Public
493268,0,Private
620300,0,Public
704239,0,Private
854752,0,Public
539708,0,Private
734537,0,Private
424008,0,Private
443918,0,Private
535845,0,Private
482978,0,Public
866493,1,Private
866970,0,Private
377119,0,Private
502525,0,Public
483084,1,Public
623198,0,Public
720575,0,Public
1024471,0,Private
682648,0,Private
422420,0,Private
519517,0,Public
600470,0,Private
793800,0,Public
956756,1,Private
838698,0,Private
466321,0,Private
718692,0,Private
684594,1,Private
985083,1,Private
588642,0,Public
538050,0,Private
515474,0,Public
717232,0,Private
1032949,0,Public
781524,0,Private
561354,0,Public
299106,0,Public
999170,0,Private
796993,0,Private
621743,0,Public
529361,0,Private
1012878,0,Public
669378,0,Public
520975,0,Public
572082,0,Public
679053,1,Public
540270,0,Public
533955,0,Public
1045339,1,Public
631407,0,Private
987985,0,Public
1014842,0,Public
1063003,0,Private
385259,0,Public
443770,1,Public
1033717,0,Public
617181,0,Public
854986,0,Public
1035719,0,Private
429994,0,Public
361119,0,Private
361859,0,Private
742570,1,Public
418217,1,Private
315196,1,Public
572412,0,Public
1061721,0,Public
526161,0,Private
611095,0,Private
587629,0,Private
703223,0,Public
793904,0,Private
1047075,0,Public
717600,0,Private
1048315,0,Public
1056857,0,Public
696188,1,Public
801402,0,Public
386541,0,Public
465776,0,Public
553915,0,Public
548894,0,Private
594908,0,Public
1064736,0,Public
241850,0,Private
535051,0,Public
824566,0,Public
713946,0,Private
363271,1,Private
587914,0,Public
282347,0,Private
1020138,0,Private
359243,1,Public
416794,0,Public
666646,0,Public
741967,0,Public
999894,0,Public
851388,0,Private
1007070,0,Private
831372,0,Public
696825,0,Private
380075,0,Public
649578,0,Private
522760,1,Private
582666,0,Private
592230,0,Private
591511,0,Private
447139,0,Private
548748,0,Public
445820,0,Public
432854,0,Public
788890,1,Private
449253,0,Public
1010011,0,Private
798571,0,Public
812145,0,Private
715997,0,Public
1062795,0,Private
661886,0,Private
69550,0,Private
630720,0,Public
458623,0,Private
597838,0,Private
876000,0,Public
838790,0,Private
629226,0,Public
628074,0,Private
619187,0,Public
390572,0,Private
388821,0,Public
1016371,1,Public
640062,0,Private
1050833,0,Public
1055587,0,Private
1032016,0,Private
478785,0,Public
1005932,0,Public
392880,0,Private
514022,1,Private
691516,0,Private
476369,0,Public
893985,0,Public
844298,1,Public
872260,0,Private
474147,0,Private
670852,0,Private
767652,0,Public
630279,0,Private
585315,0,Private
871731,0,Private
428300,0,Private
1033606,0,Public
984263,0,Private
844382,0,Public
491916,0,Private
676204,0,Public
675855,0,Public
997674,0,Private
627014,0,Public
1006918,0,Public
377294,0,Private
502167,0,Private
725391,0,Private
264003,0,Public
481451,0,Public
829807,0,Private
607525,0,Private
580416,0,Public
453290,0,Public
503295,0,Private
886952,0,Private
1036774,1,Public
542638,0,Public
647506,0,Public
548979,0,Private
648358,0,Private
724932,0,Public
439689,0,Private
450832,0,Private
527291,0,Private
1025415,0,Public
644887,1,Private
572425,0,Private
1052360,0,Private
966742,0,Public
1047652,0,Public
557145,0,Public
618760,0,Private
1011825,0,Public
980228,0,Public
554813,0,Private
620080,0,Private
455074,0,Public
780578,0,Private
286955,0,Public
269127,0,Public
463418,0,Public
468076,0,Private
387512,1,Public
611774,0,Private
861885,0,Private
738935,0,Public
420104,1,Public
995614,0,Public
605778,0,Public
577510,1,Private
875275,0,Private
457651,1,Public
433777,0,Private
1016181,0,Private
423556,0,Public
487488,0,Public
814911,0,Public
714209,0,Public
818831,0,Private
1026867,0,Public
640386,0,Public
505372,0,Private
469298,0,Private
606595,0,Private
332927,0,Private
577423,0,Private
627230,0,Private
789806,0,Private
428601,0,Private
518685,1,Private
403018,0,Private
572889,0,Private
841213,0,Private
469546,0,Private
825805,0,Private
643511,1,Public
508496,0,Private
876560,1,Private
1031719,0,Private
1063388,0,Private
1004131,0,Public
642779,0,Public
841758,0,Public
992247,0,Public
606217,0,Private
799617,1,Public
1057598,0,Private
558844,0,Private
600497,0,Private
814939,1,Public
1001241,1,Private
462464,1,Public
282275,0,Public
557423,0,Public
1004153,0,Public
740621,0,Private
884295,0,Private
495809,0,Private
668390,0,Public
610893,0,Public
794818,0,Public
597459,0,Private
586126,0,Public
792026,0,Private
587985,1,Public
488676,0,Private
533751,0,Private
390502,0,Public
725372,1,Private
713572,0,Public
481322,0,Public
362598,0,Private
621507,1,Public
988131,1,Private
384722,0,Private
502510,0,Public
460298,0,Public
998488,0,Private
687163,0,Public
1010788,0,Public
1014934,0,Public
501812,0,Private
381694,1,Private
552639,0,Private
803831,0,Private
1068158,0,Public
877788,0,Private
754199,0,Public
1009416,0,Private
842409,0,Public
670830,0,Private
373654,0,Private
1019432,0,Public
755769,0,Private
582695,0,Public
741680,0,Public
759477,0,Public
594790,0,Public
266989,0,Public
487881,0,Public
1058242,0,Public
672089,0,Private
1037146,0,Private
758996,0,Public
1054308,1,Public
407684,0,Private
379586,0,Public
772803,0,Private
678492,0,Private
1047525,0,Public
394840,0,Private
642833,0,Public
974297,0,Private
438125,0,Public
529461,0,Private
1046950,0,Private
1051709,0,Public
520433,0,Public
597558,0,Private
476477,0,Public
952635,0,Public
613815,0,Public
798589,0,Private
824986,0,Public
611270,1,Private
569816,0,Private
551237,0,Public
677395,0,Private
522644,1,Private
389524,0,Public
870025,0,Public
638173,0,Public
823979,0,Private
876026,0,Public
516260,0,Public
542296,0,Public
521401,0,Private
625498,0,Public
667877,0,Private
1052979,0,Public
545959,0,Private
349588,0,Private
444197,0,Private
892757,0,Private
281384,0,Public
993472,0,Private
637885,1,Public
674088,0,Private
1036752,0,Private
496347,0,Private
988193,0,Private
819741,1,Private
479864,0,Private
775126,0,Public
717219,0,Private
1062260,0,Private
820161,0,Private
562611,0,Public
467871,0,Public
774155,0,Private
988536,0,Public
592900,0,Private
608801,0,Public
484033,0,Private
882709,0,Private
457744,0,Public
985801,0,Private
412882,0,Private
1037470,0,Private
823233,0,Private
149754,0,Public
386639,0,Public
416277,0,Private
713030,1,Public
866923,0,Public
1051548,0,Public
489772,0,Public
753036,0,Private
506584,0,Private
1052789,0,Public
513036,0,Public
542199,0,Public
523016,0,Public
456262,0,Private
1008428,0,Private
549042,0,Private
612441,0,Public
481854,0,Public
1038880,0,Private
1002729,0,Private
789249,0,Public
638127,0,Public
516805,0,Private
446201,0,Public
423711,0,Private
887644,0,Public
518445,0,Public
641920,0,Public
787098,0,Private
887932,0,Private
842814,0,Private
813291,0,Public
740639,0,Private
892412,0,Private
447281,0,Public
651657,0,Public
638758,0,Private
705361,0,Private
